id,language,abbreviation,phrase
4965d66fe7fa73bd90934b473ea521f2,Italian,IT,Questa è solo una frase di prova
4965d66fe7fa73bd90934b473ea521f2,German,DE,Das ist nur ein Testsatz
4965d66fe7fa73bd90934b473ea521f2,Spanish,ES,Esto es solo una oración de prueba
4965d66fe7fa73bd90934b473ea521f2,French,FR,Ceci est juste une phrase de test
4965d66fe7fa73bd90934b473ea521f2,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
4965d66fe7fa73bd90934b473ea521f2,Czech,CZ,Toto je jen testovací věta
34c18c78deb9e4a7f769eef0a24d47cd,English,EN,This is just a test sentence
34c18c78deb9e4a7f769eef0a24d47cd,Italian,IT,Questa è solo una frase di prova
34c18c78deb9e4a7f769eef0a24d47cd,German,DE,Das ist nur ein Testsatz
34c18c78deb9e4a7f769eef0a24d47cd,Spanish,ES,Esto es solo una oración de prueba
34c18c78deb9e4a7f769eef0a24d47cd,French,FR,Ceci est juste une phrase de test
34c18c78deb9e4a7f769eef0a24d47cd,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6e7596269c3093f98e7cb62f036bc825,English,EN,This is just a test sentence
6e7596269c3093f98e7cb62f036bc825,Italian,IT,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,German,DE,Das ist nur ein Testsatz
6e7596269c3093f98e7cb62f036bc825,Spanish,ES,Esto es solo una oración de prueba
6e7596269c3093f98e7cb62f036bc825,French,FR,Ceci est juste une phrase de test
6e7596269c3093f98e7cb62f036bc825,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6e7596269c3093f98e7cb62f036bc825,Czech,CZ,Toto je jen testovací věta
6e7596269c3093f98e7cb62f036bc825,Russian,RU,Eto vsego lish probnoye predlozheniye
867a2991492291fccfdfd318a63361df,English,EN,This is just a test sentence
867a2991492291fccfdfd318a63361df,Italian,IT,Questa è solo una frase di prova
867a2991492291fccfdfd318a63361df,German,DE,Das ist nur ein Testsatz
ad4cdcae576bb4627704c2dc1f7c097b,English,EN,This is just a test sentence
ad4cdcae576bb4627704c2dc1f7c097b,Italian,IT,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,German,DE,Das ist nur ein Testsatz
1ffd4ddeea3bd9e7f144fb82512d5460,English,EN,This is just a test sentence
1ffd4ddeea3bd9e7f144fb82512d5460,Italian,IT,Questa è solo una frase di prova
1ffd4ddeea3bd9e7f144fb82512d5460,German,DE,Das ist nur ein Testsatz
1ffd4ddeea3bd9e7f144fb82512d5460,Spanish,ES,Esto es solo una oración de prueba
1ffd4ddeea3bd9e7f144fb82512d5460,French,FR,Ceci est juste une phrase de test
1ffd4ddeea3bd9e7f144fb82512d5460,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
1ffd4ddeea3bd9e7f144fb82512d5460,Czech,CZ,Toto je jen testovací věta
1ffd4ddeea3bd9e7f144fb82512d5460,Russian,RU,Eto vsego lish probnoye predlozheniye
8f396d984997de805747ef8f80704b39,English,EN,This is just a test sentence
8f396d984997de805747ef8f80704b39,Italian,IT,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,German,DE,Das ist nur ein Testsatz
8f396d984997de805747ef8f80704b39,Spanish,ES,Esto es solo una oración de prueba
8f396d984997de805747ef8f80704b39,French,FR,Ceci est juste une phrase de test
8f396d984997de805747ef8f80704b39,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8f396d984997de805747ef8f80704b39,Czech,CZ,Toto je jen testovací věta
8f396d984997de805747ef8f80704b39,Russian,RU,Eto vsego lish probnoye predlozheniye
ff02458be71976bcb02f62110ea42943,English,EN,This is just a test sentence
ff02458be71976bcb02f62110ea42943,Italian,IT,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,German,DE,Das ist nur ein Testsatz
ff02458be71976bcb02f62110ea42943,Spanish,ES,Esto es solo una oración de prueba
ff02458be71976bcb02f62110ea42943,French,FR,Ceci est juste une phrase de test
ff02458be71976bcb02f62110ea42943,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ff02458be71976bcb02f62110ea42943,Czech,CZ,Toto je jen testovací věta
ff02458be71976bcb02f62110ea42943,Russian,RU,Eto vsego lish probnoye predlozheniye
dfec7476d0b3935e2983742c036c5f16,English,EN,This is just a test sentence
dfec7476d0b3935e2983742c036c5f16,Italian,IT,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,German,DE,Das ist nur ein Testsatz
dfec7476d0b3935e2983742c036c5f16,Spanish,ES,Esto es solo una oración de prueba
dfec7476d0b3935e2983742c036c5f16,French,FR,Ceci est juste une phrase de test
dfec7476d0b3935e2983742c036c5f16,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
dfec7476d0b3935e2983742c036c5f16,Czech,CZ,Toto je jen testovací věta
9d9f829178b889183e88238c5eaf6c72,English,EN,This is just a test sentence
9d9f829178b889183e88238c5eaf6c72,Italian,IT,Questa è solo una frase di prova
9d9f829178b889183e88238c5eaf6c72,German,DE,Das ist nur ein Testsatz
9d9f829178b889183e88238c5eaf6c72,Spanish,ES,Esto es solo una oración de prueba
9d9f829178b889183e88238c5eaf6c72,French,FR,Ceci est juste une phrase de test
6f621f5283ff22ef866fd68ff47f97b5,English,EN,This is just a test sentence
6f621f5283ff22ef866fd68ff47f97b5,Italian,IT,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,German,DE,Das ist nur ein Testsatz
6f621f5283ff22ef866fd68ff47f97b5,Spanish,ES,Esto es solo una oración de prueba
6f621f5283ff22ef866fd68ff47f97b5,French,FR,Ceci est juste une phrase de test
6f621f5283ff22ef866fd68ff47f97b5,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6f621f5283ff22ef866fd68ff47f97b5,Czech,CZ,Toto je jen testovací věta
6f621f5283ff22ef866fd68ff47f97b5,Russian,RU,Eto vsego lish probnoye predlozheniye
8655d2ca31708e6a43dcba0f65452dd1,English,EN,This is just a test sentence
8655d2ca31708e6a43dcba0f65452dd1,Italian,IT,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,German,DE,Das ist nur ein Testsatz
8655d2ca31708e6a43dcba0f65452dd1,Spanish,ES,Esto es solo una oración de prueba
8655d2ca31708e6a43dcba0f65452dd1,French,FR,Ceci est juste une phrase de test
8655d2ca31708e6a43dcba0f65452dd1,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8655d2ca31708e6a43dcba0f65452dd1,Czech,CZ,Toto je jen testovací věta
854b552c65bb2526ae19ed18038aa119,English,EN,This is just a test sentence
854b552c65bb2526ae19ed18038aa119,Italian,IT,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,German,DE,Das ist nur ein Testsatz
854b552c65bb2526ae19ed18038aa119,Spanish,ES,Esto es solo una oración de prueba
854b552c65bb2526ae19ed18038aa119,French,FR,Ceci est juste une phrase de test
e8dc3fb78601eda527258b55b58250f4,English,EN,This is just a test sentence
e8dc3fb78601eda527258b55b58250f4,Italian,IT,Questa è solo una frase di prova
e8dc3fb78601eda527258b55b58250f4,German,DE,Das ist nur ein Testsatz
e8dc3fb78601eda527258b55b58250f4,Spanish,ES,Esto es solo una oración de prueba
e8dc3fb78601eda527258b55b58250f4,French,FR,Ceci est juste une phrase de test
e8dc3fb78601eda527258b55b58250f4,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
e8dc3fb78601eda527258b55b58250f4,Czech,CZ,Toto je jen testovací věta
e8dc3fb78601eda527258b55b58250f4,Russian,RU,Eto vsego lish probnoye predlozheniye
80918fa489ba8bc87b16357283b3fafb,English,EN,This is just a test sentence
80918fa489ba8bc87b16357283b3fafb,Italian,IT,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,German,DE,Das ist nur ein Testsatz
80918fa489ba8bc87b16357283b3fafb,Spanish,ES,Esto es solo una oración de prueba
80918fa489ba8bc87b16357283b3fafb,French,FR,Ceci est juste une phrase de test
80918fa489ba8bc87b16357283b3fafb,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
80918fa489ba8bc87b16357283b3fafb,Czech,CZ,Toto je jen testovací věta
dff62bf34eef0948018f3e237c140df2,English,EN,This is just a test sentence
dff62bf34eef0948018f3e237c140df2,Italian,IT,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,German,DE,Das ist nur ein Testsatz
dff62bf34eef0948018f3e237c140df2,Spanish,ES,Esto es solo una oración de prueba
dff62bf34eef0948018f3e237c140df2,French,FR,Ceci est juste une phrase de test
dff62bf34eef0948018f3e237c140df2,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
dff62bf34eef0948018f3e237c140df2,Czech,CZ,Toto je jen testovací věta
dff62bf34eef0948018f3e237c140df2,Russian,RU,Eto vsego lish probnoye predlozheniye
8411dfc2328b8699f4f6667448375074,English,EN,This is just a test sentence
8411dfc2328b8699f4f6667448375074,Italian,IT,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,German,DE,Das ist nur ein Testsatz
8411dfc2328b8699f4f6667448375074,Spanish,ES,Esto es solo una oración de prueba
8411dfc2328b8699f4f6667448375074,French,FR,Ceci est juste une phrase de test
8411dfc2328b8699f4f6667448375074,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8411dfc2328b8699f4f6667448375074,Czech,CZ,Toto je jen testovací věta
8411dfc2328b8699f4f6667448375074,Russian,RU,Eto vsego lish probnoye predlozheniye
c43ada5a4cc9d4a524a8e59d8a609f5f,English,EN,This is just a test sentence
c43ada5a4cc9d4a524a8e59d8a609f5f,Italian,IT,Questa è solo una frase di prova
c43ada5a4cc9d4a524a8e59d8a609f5f,German,DE,Das ist nur ein Testsatz
c43ada5a4cc9d4a524a8e59d8a609f5f,Spanish,ES,Esto es solo una oración de prueba
c43ada5a4cc9d4a524a8e59d8a609f5f,French,FR,Ceci est juste une phrase de test
860a90e8e36b7082b0a0f6eeb20157b0,English,EN,This is just a test sentence
860a90e8e36b7082b0a0f6eeb20157b0,Italian,IT,Questa è solo una frase di prova
860a90e8e36b7082b0a0f6eeb20157b0,German,DE,Das ist nur ein Testsatz
860a90e8e36b7082b0a0f6eeb20157b0,Spanish,ES,Esto es solo una oración de prueba
860a90e8e36b7082b0a0f6eeb20157b0,French,FR,Ceci est juste une phrase de test
860a90e8e36b7082b0a0f6eeb20157b0,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
860a90e8e36b7082b0a0f6eeb20157b0,Czech,CZ,Toto je jen testovací věta
860a90e8e36b7082b0a0f6eeb20157b0,Russian,RU,Eto vsego lish probnoye predlozheniye
dd77f7d775c284daf6122bb588cf5fc8,English,EN,This is just a test sentence
dd77f7d775c284daf6122bb588cf5fc8,Italian,IT,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,German,DE,Das ist nur ein Testsatz
dd77f7d775c284daf6122bb588cf5fc8,Spanish,ES,Esto es solo una oración de prueba
dd77f7d775c284daf6122bb588cf5fc8,French,FR,Ceci est juste une phrase de test
dd77f7d775c284daf6122bb588cf5fc8,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
dd77f7d775c284daf6122bb588cf5fc8,Czech,CZ,Toto je jen testovací věta
dd77f7d775c284daf6122bb588cf5fc8,Russian,RU,Eto vsego lish probnoye predlozheniye
17e626fcd9f28debd624bae403038c10,English,EN,This is just a test sentence
17e626fcd9f28debd624bae403038c10,Italian,IT,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,German,DE,Das ist nur ein Testsatz
17e626fcd9f28debd624bae403038c10,Spanish,ES,Esto es solo una oración de prueba
17e626fcd9f28debd624bae403038c10,French,FR,Ceci est juste une phrase de test
17e626fcd9f28debd624bae403038c10,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
d0f99b410dc0547df0b9bd06138fbc79,English,EN,This is just a test sentence
d0f99b410dc0547df0b9bd06138fbc79,Italian,IT,Questa è solo una frase di prova
d0f99b410dc0547df0b9bd06138fbc79,German,DE,Das ist nur ein Testsatz
d0f99b410dc0547df0b9bd06138fbc79,Spanish,ES,Esto es solo una oración de prueba
d0f99b410dc0547df0b9bd06138fbc79,French,FR,Ceci est juste une phrase de test
d0f99b410dc0547df0b9bd06138fbc79,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
d0f99b410dc0547df0b9bd06138fbc79,Czech,CZ,Toto je jen testovací věta
d0f99b410dc0547df0b9bd06138fbc79,Russian,RU,Eto vsego lish probnoye predlozheniye
e1657cffcd58b80432d64add5cfcc007,English,EN,This is just a test sentence
e1657cffcd58b80432d64add5cfcc007,Italian,IT,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,German,DE,Das ist nur ein Testsatz
e1657cffcd58b80432d64add5cfcc007,Spanish,ES,Esto es solo una oración de prueba
e1657cffcd58b80432d64add5cfcc007,French,FR,Ceci est juste une phrase de test
e1657cffcd58b80432d64add5cfcc007,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
e1657cffcd58b80432d64add5cfcc007,Czech,CZ,Toto je jen testovací věta
e1657cffcd58b80432d64add5cfcc007,Russian,RU,Eto vsego lish probnoye predlozheniye
4aa54f7185afe0e654fa19d7a64473a8,English,EN,This is just a test sentence
4aa54f7185afe0e654fa19d7a64473a8,Italian,IT,Questa è solo una frase di prova
4aa54f7185afe0e654fa19d7a64473a8,German,DE,Das ist nur ein Testsatz
4aa54f7185afe0e654fa19d7a64473a8,Spanish,ES,Esto es solo una oración de prueba
c3226dd080f3f08553ecc0601e91623f,English,EN,This is just a test sentence
c3226dd080f3f08553ecc0601e91623f,Italian,IT,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,German,DE,Das ist nur ein Testsatz
c3226dd080f3f08553ecc0601e91623f,Spanish,ES,Esto es solo una oración de prueba
01311bbba4654fdcec46bfcbd238e507,English,EN,This is just a test sentence
01311bbba4654fdcec46bfcbd238e507,Italian,IT,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,German,DE,Das ist nur ein Testsatz
cdefae1c2785ae8869e95ce7448a6932,English,EN,This is just a test sentence
cdefae1c2785ae8869e95ce7448a6932,Italian,IT,Questa è solo una frase di prova
cdefae1c2785ae8869e95ce7448a6932,German,DE,Das ist nur ein Testsatz
cdefae1c2785ae8869e95ce7448a6932,Spanish,ES,Esto es solo una oración de prueba
cdefae1c2785ae8869e95ce7448a6932,French,FR,Ceci est juste une phrase de test
cdefae1c2785ae8869e95ce7448a6932,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
cdefae1c2785ae8869e95ce7448a6932,Czech,CZ,Toto je jen testovací věta
cdefae1c2785ae8869e95ce7448a6932,Russian,RU,Eto vsego lish probnoye predlozheniye
a2d3435c9ceac8a77105695fb8c73caf,English,EN,This is just a test sentence
a2d3435c9ceac8a77105695fb8c73caf,Italian,IT,Questa è solo una frase di prova
a2d3435c9ceac8a77105695fb8c73caf,German,DE,Das ist nur ein Testsatz
a2d3435c9ceac8a77105695fb8c73caf,Spanish,ES,Esto es solo una oración de prueba
a2d3435c9ceac8a77105695fb8c73caf,French,FR,Ceci est juste une phrase de test
a2d3435c9ceac8a77105695fb8c73caf,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
08f2c1c22ccb8d45650cb351b2c073a6,English,EN,This is just a test sentence
08f2c1c22ccb8d45650cb351b2c073a6,Italian,IT,Questa è solo una frase di prova
08f2c1c22ccb8d45650cb351b2c073a6,German,DE,Das ist nur ein Testsatz
08f2c1c22ccb8d45650cb351b2c073a6,Spanish,ES,Esto es solo una oración de prueba
08f2c1c22ccb8d45650cb351b2c073a6,French,FR,Ceci est juste une phrase de test
08f2c1c22ccb8d45650cb351b2c073a6,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
08f2c1c22ccb8d45650cb351b2c073a6,Czech,CZ,Toto je jen testovací věta
baf27b90934ade9c5ef3f240c9171da0,English,EN,This is just a test sentence
baf27b90934ade9c5ef3f240c9171da0,Italian,IT,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,German,DE,Das ist nur ein Testsatz
baf27b90934ade9c5ef3f240c9171da0,Spanish,ES,Esto es solo una oración de prueba
baf27b90934ade9c5ef3f240c9171da0,French,FR,Ceci est juste une phrase de test
baf27b90934ade9c5ef3f240c9171da0,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
baf27b90934ade9c5ef3f240c9171da0,Czech,CZ,Toto je jen testovací věta
baf27b90934ade9c5ef3f240c9171da0,Russian,RU,Eto vsego lish probnoye predlozheniye
1e4bc205ca3344eea70677becbee87a7,English,EN,This is just a test sentence
1e4bc205ca3344eea70677becbee87a7,Italian,IT,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,German,DE,Das ist nur ein Testsatz
1e4bc205ca3344eea70677becbee87a7,Spanish,ES,Esto es solo una oración de prueba
1e4bc205ca3344eea70677becbee87a7,French,FR,Ceci est juste une phrase de test
1e4bc205ca3344eea70677becbee87a7,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
1e4bc205ca3344eea70677becbee87a7,Czech,CZ,Toto je jen testovací věta
1e4bc205ca3344eea70677becbee87a7,Russian,RU,Eto vsego lish probnoye predlozheniye
c8347288e8d4d4b1c01ff314670d65be,English,EN,This is just a test sentence
c8347288e8d4d4b1c01ff314670d65be,Italian,IT,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,German,DE,Das ist nur ein Testsatz
58a18841d83cc17e8641df3f36b675a2,English,EN,This is just a test sentence
58a18841d83cc17e8641df3f36b675a2,Italian,IT,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,German,DE,Das ist nur ein Testsatz
58a18841d83cc17e8641df3f36b675a2,Spanish,ES,Esto es solo una oración de prueba
58a18841d83cc17e8641df3f36b675a2,French,FR,Ceci est juste une phrase de test
58a18841d83cc17e8641df3f36b675a2,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
58a18841d83cc17e8641df3f36b675a2,Czech,CZ,Toto je jen testovací věta
c7f261940cda7d9822f1a018caf9e0eb,English,EN,This is just a test sentence
c7f261940cda7d9822f1a018caf9e0eb,Italian,IT,Questa è solo una frase di prova
c7f261940cda7d9822f1a018caf9e0eb,German,DE,Das ist nur ein Testsatz
c7f261940cda7d9822f1a018caf9e0eb,Spanish,ES,Esto es solo una oración de prueba
c7f261940cda7d9822f1a018caf9e0eb,French,FR,Ceci est juste une phrase de test
c7f261940cda7d9822f1a018caf9e0eb,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
9ef230d6141f15d28b16070fdd381ce1,English,EN,This is just a test sentence
9ef230d6141f15d28b16070fdd381ce1,Italian,IT,Questa è solo una frase di prova
9ef230d6141f15d28b16070fdd381ce1,German,DE,Das ist nur ein Testsatz
9ef230d6141f15d28b16070fdd381ce1,Spanish,ES,Esto es solo una oración de prueba
9ef230d6141f15d28b16070fdd381ce1,French,FR,Ceci est juste une phrase de test
9ef230d6141f15d28b16070fdd381ce1,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
9ef230d6141f15d28b16070fdd381ce1,Czech,CZ,Toto je jen testovací věta
9ef230d6141f15d28b16070fdd381ce1,Russian,RU,Eto vsego lish probnoye predlozheniye
8c543dd9b854b7371dc9aff49a950bb0,English,EN,This is just a test sentence
8c543dd9b854b7371dc9aff49a950bb0,Italian,IT,Questa è solo una frase di prova
8c543dd9b854b7371dc9aff49a950bb0,German,DE,Das ist nur ein Testsatz
97928059fda3d57db79f0034a34f367c,English,EN,This is just a test sentence
97928059fda3d57db79f0034a34f367c,Italian,IT,Questa è solo una frase di prova
97928059fda3d57db79f0034a34f367c,German,DE,Das ist nur ein Testsatz
749f4de66894616b24ff4c413ec6b83c,English,EN,This is just a test sentence
749f4de66894616b24ff4c413ec6b83c,Italian,IT,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,German,DE,Das ist nur ein Testsatz
749f4de66894616b24ff4c413ec6b83c,Spanish,ES,Esto es solo una oración de prueba
749f4de66894616b24ff4c413ec6b83c,French,FR,Ceci est juste une phrase de test
749f4de66894616b24ff4c413ec6b83c,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
c4ef6e7dddcd1e2b35d83b236664665c,English,EN,This is just a test sentence
c4ef6e7dddcd1e2b35d83b236664665c,Italian,IT,Questa è solo una frase di prova
c4ef6e7dddcd1e2b35d83b236664665c,German,DE,Das ist nur ein Testsatz
c4ef6e7dddcd1e2b35d83b236664665c,Spanish,ES,Esto es solo una oración de prueba
c4ef6e7dddcd1e2b35d83b236664665c,French,FR,Ceci est juste une phrase de test
c4ef6e7dddcd1e2b35d83b236664665c,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
c4ef6e7dddcd1e2b35d83b236664665c,Czech,CZ,Toto je jen testovací věta
c4ef6e7dddcd1e2b35d83b236664665c,Russian,RU,Eto vsego lish probnoye predlozheniye
a945374da2fabb09149a0f7467bd4138,English,EN,This is just a test sentence
a945374da2fabb09149a0f7467bd4138,Italian,IT,Questa è solo una frase di prova
a945374da2fabb09149a0f7467bd4138,German,DE,Das ist nur ein Testsatz
a945374da2fabb09149a0f7467bd4138,Spanish,ES,Esto es solo una oración de prueba
a945374da2fabb09149a0f7467bd4138,French,FR,Ceci est juste une phrase de test
a945374da2fabb09149a0f7467bd4138,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
a945374da2fabb09149a0f7467bd4138,Czech,CZ,Toto je jen testovací věta
a945374da2fabb09149a0f7467bd4138,Russian,RU,Eto vsego lish probnoye predlozheniye
322fec9c9085abe109b66c421847b5b0,English,EN,This is just a test sentence
322fec9c9085abe109b66c421847b5b0,Italian,IT,Questa è solo una frase di prova
322fec9c9085abe109b66c421847b5b0,German,DE,Das ist nur ein Testsatz
322fec9c9085abe109b66c421847b5b0,Spanish,ES,Esto es solo una oración de prueba
322fec9c9085abe109b66c421847b5b0,French,FR,Ceci est juste une phrase de test
322fec9c9085abe109b66c421847b5b0,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
322fec9c9085abe109b66c421847b5b0,Czech,CZ,Toto je jen testovací věta
322fec9c9085abe109b66c421847b5b0,Russian,RU,Eto vsego lish probnoye predlozheniye
5768f4fabd45fa6844f4d2487d3843b0,English,EN,This is just a test sentence
5768f4fabd45fa6844f4d2487d3843b0,Italian,IT,Questa è solo una frase di prova
5768f4fabd45fa6844f4d2487d3843b0,German,DE,Das ist nur ein Testsatz
