id,language,abbreviation,phrase
34c18c78deb9e4a7f769eef0a24d47cd,Russian,RU,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,English,EN,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,Italian,IT,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,German,DE,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,Spanish,ES,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,French,FR,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,Chinese,ZH,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,Czech,CZ,Questa è solo una frase di prova
6e7596269c3093f98e7cb62f036bc825,Russian,RU,Questa è solo una frase di prova
867a2991492291fccfdfd318a63361df,English,EN,Questa è solo una frase di prova
867a2991492291fccfdfd318a63361df,Italian,IT,Questa è solo una frase di prova
867a2991492291fccfdfd318a63361df,German,DE,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,English,EN,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,Italian,IT,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,German,DE,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,Spanish,ES,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,French,FR,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,Chinese,ZH,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,Czech,CZ,Questa è solo una frase di prova
ad4cdcae576bb4627704c2dc1f7c097b,Russian,RU,Questa è solo una frase di prova
1ffd4ddeea3bd9e7f144fb82512d5460,English,EN,Questa è solo una frase di prova
1ffd4ddeea3bd9e7f144fb82512d5460,Italian,IT,Questa è solo una frase di prova
1ffd4ddeea3bd9e7f144fb82512d5460,German,DE,Questa è solo una frase di prova
1ffd4ddeea3bd9e7f144fb82512d5460,Spanish,ES,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,English,EN,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,Italian,IT,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,German,DE,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,Spanish,ES,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,French,FR,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,Chinese,ZH,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,Czech,CZ,Questa è solo una frase di prova
8f396d984997de805747ef8f80704b39,Russian,RU,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,English,EN,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,Italian,IT,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,German,DE,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,Spanish,ES,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,French,FR,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,Chinese,ZH,Questa è solo una frase di prova
ff02458be71976bcb02f62110ea42943,Czech,CZ,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,English,EN,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,Italian,IT,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,German,DE,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,Spanish,ES,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,French,FR,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,Chinese,ZH,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,Czech,CZ,Questa è solo una frase di prova
dfec7476d0b3935e2983742c036c5f16,Russian,RU,Questa è solo una frase di prova
9d9f829178b889183e88238c5eaf6c72,English,EN,Questa è solo una frase di prova
9d9f829178b889183e88238c5eaf6c72,Italian,IT,Questa è solo una frase di prova
9d9f829178b889183e88238c5eaf6c72,German,DE,Questa è solo una frase di prova
9d9f829178b889183e88238c5eaf6c72,Spanish,ES,Questa è solo una frase di prova
9d9f829178b889183e88238c5eaf6c72,French,FR,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,English,EN,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,Italian,IT,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,German,DE,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,Spanish,ES,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,French,FR,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,Chinese,ZH,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,Czech,CZ,Questa è solo una frase di prova
6f621f5283ff22ef866fd68ff47f97b5,Russian,RU,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,English,EN,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,Italian,IT,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,German,DE,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,Spanish,ES,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,French,FR,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,Chinese,ZH,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,Czech,CZ,Questa è solo una frase di prova
8655d2ca31708e6a43dcba0f65452dd1,Russian,RU,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,English,EN,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,Italian,IT,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,German,DE,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,Spanish,ES,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,French,FR,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,Chinese,ZH,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,Czech,CZ,Questa è solo una frase di prova
854b552c65bb2526ae19ed18038aa119,Russian,RU,Questa è solo una frase di prova
e8dc3fb78601eda527258b55b58250f4,English,EN,Questa è solo una frase di prova
e8dc3fb78601eda527258b55b58250f4,Italian,IT,Questa è solo una frase di prova
e8dc3fb78601eda527258b55b58250f4,German,DE,Questa è solo una frase di prova
e8dc3fb78601eda527258b55b58250f4,Spanish,ES,Questa è solo una frase di prova
e8dc3fb78601eda527258b55b58250f4,French,FR,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,English,EN,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,Italian,IT,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,German,DE,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,Spanish,ES,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,French,FR,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,Chinese,ZH,Questa è solo una frase di prova
80918fa489ba8bc87b16357283b3fafb,Czech,CZ,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,English,EN,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,Italian,IT,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,German,DE,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,Spanish,ES,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,French,FR,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,Chinese,ZH,Questa è solo una frase di prova
dff62bf34eef0948018f3e237c140df2,Czech,CZ,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,English,EN,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,Italian,IT,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,German,DE,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,Spanish,ES,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,French,FR,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,Chinese,ZH,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,Czech,CZ,Questa è solo una frase di prova
8411dfc2328b8699f4f6667448375074,Russian,RU,Questa è solo una frase di prova
c43ada5a4cc9d4a524a8e59d8a609f5f,English,EN,Questa è solo una frase di prova
c43ada5a4cc9d4a524a8e59d8a609f5f,Italian,IT,Questa è solo una frase di prova
c43ada5a4cc9d4a524a8e59d8a609f5f,German,DE,Questa è solo una frase di prova
c43ada5a4cc9d4a524a8e59d8a609f5f,Spanish,ES,Questa è solo una frase di prova
c43ada5a4cc9d4a524a8e59d8a609f5f,French,FR,Questa è solo una frase di prova
c43ada5a4cc9d4a524a8e59d8a609f5f,Chinese,ZH,Questa è solo una frase di prova
860a90e8e36b7082b0a0f6eeb20157b0,English,EN,Questa è solo una frase di prova
860a90e8e36b7082b0a0f6eeb20157b0,Italian,IT,Questa è solo una frase di prova
860a90e8e36b7082b0a0f6eeb20157b0,German,DE,Questa è solo una frase di prova
860a90e8e36b7082b0a0f6eeb20157b0,Spanish,ES,Questa è solo una frase di prova
860a90e8e36b7082b0a0f6eeb20157b0,French,FR,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,English,EN,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,Italian,IT,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,German,DE,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,Spanish,ES,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,French,FR,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,Chinese,ZH,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,Czech,CZ,Questa è solo una frase di prova
dd77f7d775c284daf6122bb588cf5fc8,Russian,RU,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,English,EN,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,Italian,IT,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,German,DE,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,Spanish,ES,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,French,FR,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,Chinese,ZH,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,Czech,CZ,Questa è solo una frase di prova
17e626fcd9f28debd624bae403038c10,Russian,RU,Questa è solo una frase di prova
d0f99b410dc0547df0b9bd06138fbc79,English,EN,Questa è solo una frase di prova
d0f99b410dc0547df0b9bd06138fbc79,Italian,IT,Questa è solo una frase di prova
d0f99b410dc0547df0b9bd06138fbc79,German,DE,Questa è solo una frase di prova
d0f99b410dc0547df0b9bd06138fbc79,Spanish,ES,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,English,EN,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,Italian,IT,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,German,DE,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,Spanish,ES,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,French,FR,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,Chinese,ZH,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,Czech,CZ,Questa è solo una frase di prova
e1657cffcd58b80432d64add5cfcc007,Russian,RU,Questa è solo una frase di prova
4aa54f7185afe0e654fa19d7a64473a8,English,EN,Questa è solo una frase di prova
4aa54f7185afe0e654fa19d7a64473a8,Italian,IT,Questa è solo una frase di prova
4aa54f7185afe0e654fa19d7a64473a8,German,DE,Questa è solo una frase di prova
4aa54f7185afe0e654fa19d7a64473a8,Spanish,ES,Questa è solo una frase di prova
4aa54f7185afe0e654fa19d7a64473a8,French,FR,Questa è solo una frase di prova
4aa54f7185afe0e654fa19d7a64473a8,Chinese,ZH,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,English,EN,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,Italian,IT,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,German,DE,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,Spanish,ES,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,French,FR,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,Chinese,ZH,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,Czech,CZ,Questa è solo una frase di prova
c3226dd080f3f08553ecc0601e91623f,Russian,RU,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,English,EN,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,Italian,IT,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,German,DE,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,Spanish,ES,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,French,FR,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,Chinese,ZH,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,Czech,CZ,Questa è solo una frase di prova
01311bbba4654fdcec46bfcbd238e507,Russian,RU,Questa è solo una frase di prova
cdefae1c2785ae8869e95ce7448a6932,English,EN,Questa è solo una frase di prova
cdefae1c2785ae8869e95ce7448a6932,Italian,IT,Questa è solo una frase di prova
cdefae1c2785ae8869e95ce7448a6932,German,DE,Questa è solo una frase di prova
cdefae1c2785ae8869e95ce7448a6932,Spanish,ES,Questa è solo una frase di prova
a2d3435c9ceac8a77105695fb8c73caf,English,EN,Questa è solo una frase di prova
a2d3435c9ceac8a77105695fb8c73caf,Italian,IT,Questa è solo una frase di prova
a2d3435c9ceac8a77105695fb8c73caf,German,DE,Questa è solo una frase di prova
a2d3435c9ceac8a77105695fb8c73caf,Spanish,ES,Questa è solo una frase di prova
08f2c1c22ccb8d45650cb351b2c073a6,English,EN,Questa è solo una frase di prova
08f2c1c22ccb8d45650cb351b2c073a6,Italian,IT,Questa è solo una frase di prova
08f2c1c22ccb8d45650cb351b2c073a6,German,DE,Questa è solo una frase di prova
08f2c1c22ccb8d45650cb351b2c073a6,Spanish,ES,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,English,EN,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,Italian,IT,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,German,DE,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,Spanish,ES,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,French,FR,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,Chinese,ZH,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,Czech,CZ,Questa è solo una frase di prova
baf27b90934ade9c5ef3f240c9171da0,Russian,RU,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,English,EN,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,Italian,IT,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,German,DE,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,Spanish,ES,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,French,FR,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,Chinese,ZH,Questa è solo una frase di prova
1e4bc205ca3344eea70677becbee87a7,Czech,CZ,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,English,EN,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,Italian,IT,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,German,DE,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,Spanish,ES,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,French,FR,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,Chinese,ZH,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,Czech,CZ,Questa è solo una frase di prova
c8347288e8d4d4b1c01ff314670d65be,Russian,RU,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,English,EN,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,Italian,IT,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,German,DE,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,Spanish,ES,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,French,FR,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,Chinese,ZH,Questa è solo una frase di prova
58a18841d83cc17e8641df3f36b675a2,Czech,CZ,Questa è solo una frase di prova
c7f261940cda7d9822f1a018caf9e0eb,English,EN,Questa è solo una frase di prova
c7f261940cda7d9822f1a018caf9e0eb,Italian,IT,Questa è solo una frase di prova
c7f261940cda7d9822f1a018caf9e0eb,German,DE,Questa è solo una frase di prova
9ef230d6141f15d28b16070fdd381ce1,English,EN,Questa è solo una frase di prova
9ef230d6141f15d28b16070fdd381ce1,Italian,IT,Questa è solo una frase di prova
9ef230d6141f15d28b16070fdd381ce1,German,DE,Questa è solo una frase di prova
9ef230d6141f15d28b16070fdd381ce1,Spanish,ES,Questa è solo una frase di prova
8c543dd9b854b7371dc9aff49a950bb0,English,EN,Questa è solo una frase di prova
8c543dd9b854b7371dc9aff49a950bb0,Italian,IT,Questa è solo una frase di prova
8c543dd9b854b7371dc9aff49a950bb0,German,DE,Questa è solo una frase di prova
8c543dd9b854b7371dc9aff49a950bb0,Spanish,ES,Questa è solo una frase di prova
8c543dd9b854b7371dc9aff49a950bb0,French,FR,Questa è solo una frase di prova
8c543dd9b854b7371dc9aff49a950bb0,Chinese,ZH,Questa è solo una frase di prova
97928059fda3d57db79f0034a34f367c,English,EN,Questa è solo una frase di prova
97928059fda3d57db79f0034a34f367c,Italian,IT,Questa è solo una frase di prova
97928059fda3d57db79f0034a34f367c,German,DE,Questa è solo una frase di prova
97928059fda3d57db79f0034a34f367c,Spanish,ES,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,English,EN,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,Italian,IT,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,German,DE,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,Spanish,ES,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,French,FR,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,Chinese,ZH,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,Czech,CZ,Questa è solo una frase di prova
749f4de66894616b24ff4c413ec6b83c,Russian,RU,Questa è solo una frase di prova
c4ef6e7dddcd1e2b35d83b236664665c,English,EN,Questa è solo una frase di prova
c4ef6e7dddcd1e2b35d83b236664665c,Italian,IT,Questa è solo una frase di prova
c4ef6e7dddcd1e2b35d83b236664665c,German,DE,Questa è solo una frase di prova
c4ef6e7dddcd1e2b35d83b236664665c,Spanish,ES,Questa è solo una frase di prova
c4ef6e7dddcd1e2b35d83b236664665c,French,FR,Questa è solo una frase di prova
c4ef6e7dddcd1e2b35d83b236664665c,Chinese,ZH,Questa è solo una frase di prova
a945374da2fabb09149a0f7467bd4138,English,EN,Questa è solo una frase di prova
a945374da2fabb09149a0f7467bd4138,Italian,IT,Questa è solo una frase di prova
a945374da2fabb09149a0f7467bd4138,German,DE,Questa è solo una frase di prova
322fec9c9085abe109b66c421847b5b0,English,EN,Questa è solo una frase di prova
322fec9c9085abe109b66c421847b5b0,Italian,IT,Questa è solo una frase di prova
322fec9c9085abe109b66c421847b5b0,German,DE,Questa è solo una frase di prova
322fec9c9085abe109b66c421847b5b0,Spanish,ES,Questa è solo una frase di prova
